,1,1,17.83,2.06,3/1/2011,1,2011
,2,1,12.51,0,3/1/2011,1,2011
,3,1,4.87,2.92,3/1/2011,1,2011
,4,1,8.35,0,3/1/2011,1,2011
,5,1,5.07,5.96,3/1/2011,1,2011
,6,1,0,7.01,3/1/2011,1,2011
,7,1,3.57,8.3,3/1/2011,1,2011
,8,1,11.87,0,3/1/2011,1,2011
,9,1,10.46,0.73,3/1/2011,1,2011
,10,1,5.24,2.1,3/1/2011,1,2011
,11,1,0,11.41,3/1/2011,1,2011
,12,1,8.43,0.63,3/1/2011,1,2011
,13,1,8.14,0,3/1/2011,1,2011
,14,1,9.01,0,3/1/2011,1,2011
,15,1,6.91,3.02,3/1/2011,1,2011
,16,1,11.1,0,3/1/2011,1,2011
,17,1,14.81,0,3/1/2011,1,2011
,18,1,6.6,2.2,3/1/2011,1,2011
,19,1,16.01,0,3/1/2011,1,2011
,20,1,14.21,0,3/1/2011,1,2011
,21,1,10.72,0,3/1/2011,1,2011
,22,1,15.31,0,3/1/2011,1,2011
,23,1,16.72,0,3/1/2011,1,2011
,24,1,12.97,0,3/1/2011,1,2011
,25,1,11.69,0,3/1/2011,1,2011
,26,1,7.7,0,3/1/2011,1,2011
,27,1,11.07,0,3/1/2011,1,2011
,28,1,12.84,0,3/1/2011,1,2011
,29,1,15.36,0,3/1/2011,1,2011
,30,1,10.33,0,3/1/2011,1,2011
,31,1,12.34,0,3/1/2011,1,2011
,32,1,9.07,0,3/1/2011,1,2011
,33,1,8.67,0,3/1/2011,1,2011
,34,1,15.8,0,3/1/2011,1,2011
,35,1,10.4,0,3/1/2011,1,2011
,36,1,8.8,0,3/1/2011,1,2011
,37,1,9.63,0,3/1/2011,1,2011
,38,1,8.22,0,3/1/2011,1,2011
,39,1,15.54,0,3/1/2011,1,2011
,40,1,10.86,0,3/1/2011,1,2011
,41,1,11.56,0,3/1/2011,1,2011
,42,1,9.95,0,3/1/2011,1,2011
,43,1,5,6,3/1/2011,1,2011
,44,1,10,3.9,3/1/2011,1,2011
,45,1,2.35,5.27,3/1/2011,1,2011
,46,1,3.71,5.26,3/1/2011,1,2011
,47,1,5.21,0,3/1/2011,1,2011
,48,1,12.23,0,3/1/2011,1,2011
,49,1,11.12,0,3/1/2011,1,2011
,50,1,10.52,0,3/1/2011,1,2011
,51,1,9.63,0,3/1/2011,1,2011
,52,1,14.37,0,3/1/2011,1,2011
,53,1,0,18.24,3/1/2011,1,2011
,54,1,10.09,0,3/1/2011,1,2011
,55,1,10.86,0,3/1/2011,1,2011
,56,1,20.11,0,3/1/2011,1,2011
,57,1,11.68,0,3/1/2011,1,2011
,58,1,15.49,0,3/1/2011,1,2011
,59,1,0,8.76,3/1/2011,1,2011
,60,1,0,8.39,3/1/2011,1,2011
,61,1,8.28,0,3/1/2011,1,2011
,62,1,8.52,0,3/1/2011,1,2011
,63,1,15.6,0,3/1/2011,1,2011
,64,1,14.2,0,3/1/2011,1,2011
,65,1,13.82,0,3/1/2011,1,2011
,66,1,8.01,0,3/1/2011,1,2011
,67,1,2,6.37,3/1/2011,1,2011
,68,1,2.97,9.61,3/1/2011,1,2011
,69,1,9.27,0,3/1/2011,1,2011
,70,1,5.21,0,3/1/2011,1,2011
,71,1,5.61,0,3/1/2011,1,2011
,72,1,4.39,0,3/1/2011,1,2011
,73,1,5.89,0,3/1/2011,1,2011
,74,1,23.79,0,3/1/2011,1,2011
,75,1,21.71,0,3/1/2011,1,2011
,76,1,7.73,0,3/1/2011,1,2011
,77,1,15.87,0,3/1/2011,1,2011
,78,1,3.01,9.91,3/1/2011,1,2011
,79,1,11.14,0,3/1/2011,1,2011
,80,1,10.66,0,3/1/2011,1,2011
,81,1,16.51,0,3/1/2011,1,2011
,82,1,17.79,0,3/1/2011,1,2011
,83,1,13.94,0,3/1/2011,1,2011
,84,1,0,10.45,3/1/2011,1,2011
,85,1,9.67,0,3/1/2011,1,2011
,86,1,9.55,0,3/1/2011,1,2011
,87,1,11.12,0,3/1/2011,1,2011
,88,1,13.01,0,3/1/2011,1,2011
,89,1,16.23,0,3/1/2011,1,2011
,90,1,16.81,0,3/1/2011,1,2011
,91,1,18.39,0,3/1/2011,1,2011
,92,1,18.88,0,3/1/2011,1,2011
,93,1,20.71,0,3/1/2011,1,2011
,94,1,22.12,0,3/1/2011,1,2011
,95,1,8.84,3,3/1/2011,1,2011
,96,1,3.74,6.95,3/1/2011,1,2011
,97,1,9.08,1.85,3/1/2011,1,2011
,98,1,10.08,2.35,3/1/2011,1,2011
,99,1,6.97,0.85,3/1/2011,1,2011
,100,1,11.07,1.5,3/1/2011,1,2011
,101,1,8.33,0,3/1/2011,1,2011
,102,1,9.49,0.16,3/1/2011,1,2011
,103,1,8.65,0.16,3/1/2011,1,2011
,104,1,7.71,1.29,3/1/2011,1,2011
,105,1,0,8.12,3/1/2011,1,2011
,106,1,0,10.15,3/1/2011,1,2011
,107,1,0,11.48,3/1/2011,1,2011
,108,1,8.22,0,3/1/2011,1,2011
,109,1,10.07,0,3/1/2011,1,2011
,110,1,0,14.68,3/1/2011,1,2011
,111,1,0,15.3,3/1/2011,1,2011
,112,1,0,11,3/1/2011,1,2011
,113,1,0.9,13.6,3/1/2011,1,2011
,114,1,2.6,10.42,3/1/2011,1,2011
,115,1,6.24,7.38,3/1/2011,1,2011
,116,1,3.78,7.46,3/1/2011,1,2011
,1,2,17.83,2.06,3/1/2011,1,2011
,2,2,12.51,0,3/1/2011,1,2011
,3,2,4.87,2.92,3/1/2011,1,2011
,4,2,8.35,0,3/1/2011,1,2011
,5,2,5.07,5.96,3/1/2011,1,2011
,6,2,0,7.01,3/1/2011,1,2011
,7,2,3.57,8.3,3/1/2011,1,2011
,8,2,11.87,0,3/1/2011,1,2011
,9,2,10.46,0.73,3/1/2011,1,2011
,10,2,5.24,2.1,3/1/2011,1,2011
,11,2,0,11.41,3/1/2011,1,2011
,12,2,8.43,0.63,3/1/2011,1,2011
,13,2,8.14,0,3/1/2011,1,2011
,14,2,9.01,0,3/1/2011,1,2011
,15,2,6.91,3.02,3/1/2011,1,2011
,16,2,11.1,0,3/1/2011,1,2011
,17,2,14.81,0,3/1/2011,1,2011
,18,2,6.6,2.2,3/1/2011,1,2011
,19,2,16.01,0,3/1/2011,1,2011
,20,2,14.21,0,3/1/2011,1,2011
,21,2,10.72,0,3/1/2011,1,2011
,22,2,15.31,0,3/1/2011,1,2011
,23,2,16.72,0,3/1/2011,1,2011
,24,2,12.97,0,3/1/2011,1,2011
,25,2,11.69,0,3/1/2011,1,2011
,26,2,7.7,0,3/1/2011,1,2011
,27,2,11.07,0,3/1/2011,1,2011
,28,2,12.84,0,3/1/2011,1,2011
,29,2,15.36,0,3/1/2011,1,2011
,30,2,10.33,0,3/1/2011,1,2011
,31,2,12.34,0,3/1/2011,1,2011
,32,2,9.07,0,3/1/2011,1,2011
,33,2,8.67,0,3/1/2011,1,2011
,34,2,15.8,0,3/1/2011,1,2011
,35,2,10.4,0,3/1/2011,1,2011
,36,2,8.8,0,3/1/2011,1,2011
,37,2,9.63,0,3/1/2011,1,2011
,38,2,8.22,0,3/1/2011,1,2011
,39,2,15.54,0,3/1/2011,1,2011
,40,2,10.86,0,3/1/2011,1,2011
,41,2,11.56,0,3/1/2011,1,2011
,42,2,9.95,0,3/1/2011,1,2011
,43,2,5,6,3/1/2011,1,2011
,44,2,10,3.9,3/1/2011,1,2011
,45,2,2.35,5.27,3/1/2011,1,2011
,46,2,3.71,5.26,3/1/2011,1,2011
,47,2,5.21,0,3/1/2011,1,2011
,48,2,12.23,0,3/1/2011,1,2011
,49,2,11.12,0,3/1/2011,1,2011
,50,2,10.52,0,3/1/2011,1,2011
,51,2,9.63,0,3/1/2011,1,2011
,52,2,14.37,0,3/1/2011,1,2011
,53,2,0,18.24,3/1/2011,1,2011
,54,2,10.09,0,3/1/2011,1,2011
,55,2,10.86,0,3/1/2011,1,2011
,56,2,20.11,0,3/1/2011,1,2011
,57,2,11.68,0,3/1/2011,1,2011
,58,2,15.49,0,3/1/2011,1,2011
,59,2,0,8.76,3/1/2011,1,2011
,60,2,0,8.39,3/1/2011,1,2011
,61,2,8.28,0,3/1/2011,1,2011
,62,2,8.52,0,3/1/2011,1,2011
,63,2,15.6,0,3/1/2011,1,2011
,64,2,14.2,0,3/1/2011,1,2011
,65,2,13.82,0,3/1/2011,1,2011
,66,2,8.01,0,3/1/2011,1,2011
,67,2,2,6.37,3/1/2011,1,2011
,68,2,2.97,9.61,3/1/2011,1,2011
,69,2,9.27,0,3/1/2011,1,2011
,70,2,5.21,0,3/1/2011,1,2011
,71,2,5.61,0,3/1/2011,1,2011
,72,2,4.39,0,3/1/2011,1,2011
,73,2,5.89,0,3/1/2011,1,2011
,74,2,23.79,0,3/1/2011,1,2011
,75,2,21.71,0,3/1/2011,1,2011
,76,2,7.73,0,3/1/2011,1,2011
,77,2,15.87,0,3/1/2011,1,2011
,78,2,3.01,9.91,3/1/2011,1,2011
,79,2,11.14,0,3/1/2011,1,2011
,80,2,10.66,0,3/1/2011,1,2011
,81,2,16.51,0,3/1/2011,1,2011
,82,2,17.79,0,3/1/2011,1,2011
,83,2,13.94,0,3/1/2011,1,2011
,84,2,0,10.45,3/1/2011,1,2011
,85,2,9.67,0,3/1/2011,1,2011
,86,2,9.55,0,3/1/2011,1,2011
,87,2,11.12,0,3/1/2011,1,2011
,88,2,13.01,0,3/1/2011,1,2011
,89,2,16.23,0,3/1/2011,1,2011
,90,2,16.81,0,3/1/2011,1,2011
,91,2,18.39,0,3/1/2011,1,2011
,92,2,18.88,0,3/1/2011,1,2011
,93,2,20.71,0,3/1/2011,1,2011
,94,2,22.12,0,3/1/2011,1,2011
,95,2,8.84,3,3/1/2011,1,2011
,96,2,3.74,6.95,3/1/2011,1,2011
,97,2,9.08,1.85,3/1/2011,1,2011
,98,2,10.08,2.35,3/1/2011,1,2011
,99,2,6.97,0.85,3/1/2011,1,2011
,100,2,11.07,1.5,3/1/2011,1,2011
,101,2,8.33,0,3/1/2011,1,2011
,102,2,9.49,0.16,3/1/2011,1,2011
,103,2,8.65,0.16,3/1/2011,1,2011
,104,2,7.71,1.29,3/1/2011,1,2011
,105,2,0,8.12,3/1/2011,1,2011
,106,2,0,10.15,3/1/2011,1,2011
,107,2,0,11.48,3/1/2011,1,2011
,108,2,8.22,0,3/1/2011,1,2011
,109,2,10.07,0,3/1/2011,1,2011
,110,2,0,14.68,3/1/2011,1,2011
,111,2,0,15.3,3/1/2011,1,2011
,112,2,0,11,3/1/2011,1,2011
,113,2,0.9,13.6,3/1/2011,1,2011
,114,2,2.6,10.42,3/1/2011,1,2011
,115,2,6.24,7.38,3/1/2011,1,2011
,116,2,3.78,7.46,3/1/2011,1,2011
,1,3,17.83,2.06,3/1/2011,1,2011
,2,3,12.51,0,3/1/2011,1,2011
,3,3,4.87,2.92,3/1/2011,1,2011
,4,3,8.35,0,3/1/2011,1,2011
,5,3,5.07,5.96,3/1/2011,1,2011
,6,3,0,7.01,3/1/2011,1,2011
,7,3,3.57,8.3,3/1/2011,1,2011
,8,3,11.87,0,3/1/2011,1,2011
,9,3,10.46,0.73,3/1/2011,1,2011
,10,3,5.24,2.1,3/1/2011,1,2011
,11,3,0,11.41,3/1/2011,1,2011
,12,3,8.43,0.63,3/1/2011,1,2011
,13,3,8.14,0,3/1/2011,1,2011
,14,3,9.01,0,3/1/2011,1,2011
,15,3,6.91,3.02,3/1/2011,1,2011
,16,3,11.1,0,3/1/2011,1,2011
,17,3,14.81,0,3/1/2011,1,2011
,18,3,6.6,2.2,3/1/2011,1,2011
,19,3,16.01,0,3/1/2011,1,2011
,20,3,14.21,0,3/1/2011,1,2011
,21,3,10.72,0,3/1/2011,1,2011
,22,3,15.31,0,3/1/2011,1,2011
,23,3,16.72,0,3/1/2011,1,2011
,24,3,12.97,0,3/1/2011,1,2011
,25,3,11.69,0,3/1/2011,1,2011
,26,3,7.7,0,3/1/2011,1,2011
,27,3,11.07,0,3/1/2011,1,2011
,28,3,12.84,0,3/1/2011,1,2011
,29,3,15.36,0,3/1/2011,1,2011
,30,3,10.33,0,3/1/2011,1,2011
,31,3,12.34,0,3/1/2011,1,2011
,32,3,9.07,0,3/1/2011,1,2011
,33,3,8.67,0,3/1/2011,1,2011
,34,3,15.8,0,3/1/2011,1,2011
,35,3,10.4,0,3/1/2011,1,2011
,36,3,8.8,0,3/1/2011,1,2011
,37,3,9.63,0,3/1/2011,1,2011
,38,3,8.22,0,3/1/2011,1,2011
,39,3,15.54,0,3/1/2011,1,2011
,40,3,10.86,0,3/1/2011,1,2011
,41,3,11.56,0,3/1/2011,1,2011
,42,3,9.95,0,3/1/2011,1,2011
,43,3,5,6,3/1/2011,1,2011
,44,3,10,3.9,3/1/2011,1,2011
,45,3,2.35,5.27,3/1/2011,1,2011
,46,3,3.71,5.26,3/1/2011,1,2011
,47,3,5.21,0,3/1/2011,1,2011
,48,3,12.23,0,3/1/2011,1,2011
,49,3,11.12,0,3/1/2011,1,2011
,50,3,10.52,0,3/1/2011,1,2011
,51,3,9.63,0,3/1/2011,1,2011
,52,3,14.37,0,3/1/2011,1,2011
,53,3,0,18.24,3/1/2011,1,2011
,54,3,10.09,0,3/1/2011,1,2011
,55,3,10.86,0,3/1/2011,1,2011
,56,3,20.11,0,3/1/2011,1,2011
,57,3,11.68,0,3/1/2011,1,2011
,58,3,15.49,0,3/1/2011,1,2011
,59,3,0,8.76,3/1/2011,1,2011
,60,3,0,8.39,3/1/2011,1,2011
,61,3,8.28,0,3/1/2011,1,2011
,62,3,8.52,0,3/1/2011,1,2011
,63,3,15.6,0,3/1/2011,1,2011
,64,3,14.2,0,3/1/2011,1,2011
,65,3,13.82,0,3/1/2011,1,2011
,66,3,8.01,0,3/1/2011,1,2011
,67,3,2,6.37,3/1/2011,1,2011
,68,3,2.97,9.61,3/1/2011,1,2011
,69,3,9.27,0,3/1/2011,1,2011
,70,3,5.21,0,3/1/2011,1,2011
,71,3,5.61,0,3/1/2011,1,2011
,72,3,4.39,0,3/1/2011,1,2011
,73,3,5.89,0,3/1/2011,1,2011
,74,3,23.79,0,3/1/2011,1,2011
,75,3,21.71,0,3/1/2011,1,2011
,76,3,7.73,0,3/1/2011,1,2011
,77,3,15.87,0,3/1/2011,1,2011
,78,3,3.01,9.91,3/1/2011,1,2011
,79,3,11.14,0,3/1/2011,1,2011
,80,3,10.66,0,3/1/2011,1,2011
,81,3,16.51,0,3/1/2011,1,2011
,82,3,17.79,0,3/1/2011,1,2011
,83,3,13.94,0,3/1/2011,1,2011
,84,3,0,10.45,3/1/2011,1,2011
,85,3,9.67,0,3/1/2011,1,2011
,86,3,9.55,0,3/1/2011,1,2011
,87,3,11.12,0,3/1/2011,1,2011
,88,3,13.01,0,3/1/2011,1,2011
,89,3,16.23,0,3/1/2011,1,2011
,90,3,16.81,0,3/1/2011,1,2011
,91,3,18.39,0,3/1/2011,1,2011
,92,3,18.88,0,3/1/2011,1,2011
,93,3,20.71,0,3/1/2011,1,2011
,94,3,22.12,0,3/1/2011,1,2011
,95,3,8.84,3,3/1/2011,1,2011
,96,3,3.74,6.95,3/1/2011,1,2011
,97,3,9.08,1.85,3/1/2011,1,2011
,98,3,10.08,2.35,3/1/2011,1,2011
,99,3,6.97,0.85,3/1/2011,1,2011
,100,3,11.07,1.5,3/1/2011,1,2011
,101,3,8.33,0,3/1/2011,1,2011
,102,3,9.49,0.16,3/1/2011,1,2011
,103,3,8.65,0.16,3/1/2011,1,2011
,104,3,7.71,1.29,3/1/2011,1,2011
,105,3,0,8.12,3/1/2011,1,2011
,106,3,0,10.15,3/1/2011,1,2011
,107,3,0,11.48,3/1/2011,1,2011
,108,3,8.22,0,3/1/2011,1,2011
,109,3,10.07,0,3/1/2011,1,2011
,110,3,0,14.68,3/1/2011,1,2011
,111,3,0,15.3,3/1/2011,1,2011
,112,3,0,11,3/1/2011,1,2011
,113,3,0.9,13.6,3/1/2011,1,2011
,114,3,2.6,10.42,3/1/2011,1,2011
,115,3,6.24,7.38,3/1/2011,1,2011
,116,3,3.78,7.46,3/1/2011,1,2011
